competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_slicecount,optimal_solution
XlingenOpen2019,9.0,d,A,1,1,"(0,-4) / (1,4) / (-3,0) / (-3,0) / (-1,-4) / (1,-2) / (0,-4) / (3,0) / (-3,-3) / (3,0) / (6,0)",8,"(3,3)/(2,-3)/(0,-3)/(3,-3)/(4,1)/(3,-3)/(5,-4)/(4,-5)/(5,-3)"
XlingenOpen2019,9.0,d,A,1,2,"(1,0) / (5,-4) / (4,4) / (-3,0) / (2,-4) / (-2,-3) / (-3,-3) / (5,0) / (-4,0) / (-2,-4) / (4,0) / (0,-2)",9,"(2,-2)/(0,6)/(2,-2)/(4,-4)/(2,6)/(2,-4)/(3,-2)/(3,3)/(0,1)/(2,-3)"
RepDominicanaNationals2019,9.0,c,B,0,1,"(-5,0) / (-3,3) / (-3,0) / (-1,-4) / (1,-2) / (6,0) / (0,-1) / (-3,0) / (-1,-2) / (-2,0) / (1,0) / (-4,0) / (-4,0) /",9,"(4,-3)/(0,-3)/(3,2)/(0,2)/(5,6)/(4,0)/(1,3)/(3,6)/(3,0)/(-3,3)"
RepDominicanaNationals2019,9.0,c,B,0,2,"(0,5) / (1,-5) / (0,-3) / (6,-3) / (-1,-3) / (3,0) / (-5,0) / (0,-4) / (-3,-4) / (-5,-4)",9,"(5,4)/(3,-5)/(5,3)/(1,-2)/(3,-4)/(3,6)/(0,3)/(2,3)/(-2,-2)/(2,3)"
RepDominicanaNationals2019,9.0,c,B,0,3,"(3,5) / (-3,0) / (-5,4) / (-1,-1) / (6,0) / (-5,0) / (-3,-3) / (-5,0) / (0,-2) / (-4,0) / (2,0) / (0,-5) / (0,-3)",12,"(4,-3)/(3,-2)/(2,2)/(1,4)/(0,-4)/(1,-2)/(2,1)/(2,-2)/(1,6)/(3,3)/(0,4)/(3,6)/(2,-3)"
RepDominicanaNationals2019,9.0,c,B,0,4,"(-5,0) / (-4,-1) / (-5,1) / (5,-4) / (-3,0) / (6,-5) / (0,-3) / (-2,-1) / (0,-2) / (0,-2) / (0,-2) / (6,0)",9,"(0,-4)/(2,6)/(4,6)/(0,2)/(5,6)/(3,6)/(3,1)/(5,-1)/(-5,-2)/(-1,3)"
RepDominicanaNationals2019,9.0,c,B,0,5,"(4,0) / (-1,5) / (0,-3) / (4,-2) / (5,-1) / (4,-3) / (3,0) / (-4,-5) / (0,-4) / (0,-4) / (6,-3) / (0,-2) /",8,"(2,-1)/(2,0)/(0,4)/(2,0)/(3,6)/(1,-3)/(0,3)/(-1,0)/(6,-5)"
RepDominicanaNationals2019,9.0,c,B,1,1,"(1,-3) / (-4,5) / (1,-5) / (0,-4) / (0,-3) / (3,0) / (0,-4) / (4,-3) / (-2,-2) / (4,0) / (0,-4) / (-2,-4) /",12,"(2,-3)/(1,-4)/(1,2)/(0,4)/(0,-3)/(2,1)/(3,6)/(4,0)/(0,1)/(4,2)/(0,1)/(3,0)/(3,6)"
RepDominicanaNationals2019,9.0,c,B,1,2,"(-5,0) / (0,6) / (3,3) / (-4,-4) / (0,-3) / (3,0) / (-2,0) / (3,0) / (2,0) / (-5,0) / (4,0) / (3,0) / (2,0)",10,"(4,3)/(2,-3)/(0,4)/(5,-3)/(3,-1)/(1,6)/(0,3)/(3,-2)/(3,0)/(2,5)/(0,-5)"
OficinaOpen2019,9.0,d,A,0,1,"(0,5) / (1,-5) / (-3,6) / (5,-4) / (-3,0) / (1,-3) / (-3,-3) / (-1,0) / (6,-4) / (0,-4) / (6,0) /",9,"(5,2)/(1,6)/(0,-1)/(2,6)/(2,0)/(2,2)/(2,4)/(1,2)/(3,3)/(-1,-2)"
OficinaOpen2019,9.0,d,A,0,2,"(4,3) / (5,2) / (-3,0) / (-5,-2) / (6,-3) / (2,0) / (3,0) / (1,-4) / (0,-4) / (-4,-2) / (6,-3)",8,"(0,-3)/(0,4)/(5,6)/(0,3)/(3,-2)/(4,0)/(3,-4)/(3,3)/(5,-2)"
OficinaOpen2019,9.0,d,A,0,3,"(4,0) / (3,0) / (-4,5) / (-3,0) / (3,0) / (-3,-3) / (0,-2) / (-3,-3) / (0,-5) / (4,-4) / (-4,0) / (4,0)",11,"(2,-2)/(2,-2)/(4,6)/(2,-2)/(4,4)/(3,4)/(0,1)/(0,1)/(3,-1)/(3,3)/(1,3)/(5,3)"
OficinaOpen2019,9.0,d,A,0,4,"(0,2) / (-3,0) / (-5,4) / (5,-4) / (-5,-2) / (0,-4) / (-3,-3) / (3,0) / (2,0) / (-4,-4) / (4,0)",10,"(2,6)/(4,4)/(4,6)/(3,6)/(3,3)/(0,4)/(2,5)/(1,-2)/(5,-4)/(3,0)/(0,-2)"
OficinaOpen2019,9.0,d,A,0,5,"(6,5) / (0,-3) / (-3,0) / (-5,-2) / (6,-3) / (-3,0) / (-1,0) / (-3,0) / (0,-1) / (-4,0) / (0,-2) / (0,-5)",11,"(2,6)/(2,4)/(4,0)/(4,-4)/(1,2)/(0,-3)/(0,2)/(4,6)/(1,0)/(3,0)/(-1,6)/(-3,-2)"
OficinaOpen2019,9.0,d,A,1,1,"(-5,0) / (2,-1) / (-3,6) / (4,-2) / (3,0) / (-4,-3) / (3,0) / (1,0) / (4,0) / (-1,0) / (-4,-3)",8,"(4,3)/(1,0)/(2,-3)/(3,2)/(3,0)/(2,-3)/(0,-3)/(4,-5)/(5,0)"
OficinaOpen2019,9.0,d,A,1,2,"(-5,0) / (2,-1) / (0,6) / (-3,0) / (1,-2) / (-1,-4) / (-5,0) / (-3,-3) / (-5,-4) / (0,-2) / (-2,0) / (6,-2) /",10,"(2,-2)/(2,-2)/(4,2)/(0,2)/(2,4)/(2,-4)/(4,-4)/(1,0)/(3,3)/(0,-2)/(-4,0)"
UralSpring2019,9.0,c,A,0,1,"(-5,0) / (3,0) / (3,0) / (-3,-3) / (3,0) / (-1,-1) / (1,0) / (-3,-3) / (-1,0) / (2,0) / (-4,-2) / (4,0)",9,"(0,-2)/(4,6)/(2,6)/(2,4)/(0,2)/(3,-2)/(3,3)/(0,1)/(-4,5)/(0,-5)"
UralSpring2019,9.0,c,A,0,2,"(0,-4) / (-5,-5) / (0,3) / (-1,-1) / (4,-2) / (-1,-3) / (-3,-3) / (0,-5) / (0,-2) / (6,-2) / (0,-2) /",9,"(2,-4)/(2,2)/(1,0)/(4,2)/(4,-1)/(0,-3)/(0,1)/(3,0)/(-1,2)/(-3,-5)"
UralSpring2019,9.0,c,A,0,3,"(0,-4) / (-3,0) / (4,-5) / (3,0) / (6,0) / (0,-3) / (-3,0) / (0,-4) / (3,0) / (6,-5) / (5,0) / (0,-2) / (-5,-4) / (2,0)",11,"(2,-4)/(2,6)/(0,4)/(0,4)/(4,5)/(3,-4)/(0,5)/(0,4)/(3,6)/(3,0)/(0,-3)/(-1,-2)"
UralSpring2019,9.0,c,A,0,4,"(0,-1) / (4,1) / (-1,5) / (0,-3) / (0,-3) / (1,0) / (-3,0) / (-1,-2) / (2,0) / (-2,-3) / (2,0) / (0,-3) / (0,-1)",12,"(2,-2)/(2,-4)/(2,6)/(2,6)/(1,-2)/(2,2)/(1,6)/(3,-4)/(3,0)/(3,6)/(3,-3)/(0,-3)/(3,3)"
UralSpring2019,9.0,c,A,0,5,"(0,-4) / (-2,1) / (5,5) / (6,0) / (0,-3) / (-3,0) / (4,0) / (0,-3) / (0,-3) / (-3,-1) / (-5,0) / (0,-4)",9,"(3,4)/(2,1)/(0,3)/(3,5)/(1,-2)/(2,-1)/(0,-3)/(1,4)/(-1,-4)/(0,-2)"
UralSpring2019,9.0,c,A,1,1,"(-3,-1) / (6,-3) / (4,-5) / (0,-1) / (0,-3) / (5,0) / (0,-3) / (0,-3) / (-4,-5) / (0,-4) / (-2,0) / (6,-4)",11,"(2,-2)/(4,2)/(4,3)/(2,-5)/(4,6)/(3,-2)/(3,3)/(3,0)/(0,-3)/(0,4)/(5,-4)/(3,-5)"
UralSpring2019,9.0,c,A,1,2,"(0,5) / (3,0) / (4,4) / (0,-3) / (-3,0) / (-3,0) / (-1,-3) / (3,0) / (3,0) / (-3,-3) / (0,-5) / (5,-4)",9,"(1,4)/(2,5)/(3,4)/(4,3)/(2,0)/(0,1)/(3,-4)/(3,0)/(5,3)/(6,-2)"
LesFranquesesOpen2019,9.0,c,A,0,1,"(-3,5) / (-5,1) / (2,-1) / (-3,0) / (-5,-5) / (2,-3) / (0,-3) / (3,-3) / (5,0) / (-5,-4) / (-1,0) / (-3,0)",11,"(3,-4)/(4,6)/(4,3)/(2,-2)/(4,-2)/(2,-4)/(2,-5)/(3,2)/(3,0)/(2,3)/(4,4)/(-1,-3)"
LesFranquesesOpen2019,9.0,c,A,0,2,"(1,3) / (5,5) / (3,0) / (-5,-2) / (3,-3) / (2,-3) / (-3,-3) / (-3,0) / (-3,-1) /",9,"/(3,1)/(3,0)/(3,3)/(4,-3)/(3,-3)/(5,2)/(1,-2)/(-1,-1)/(0,-2)"
LesFranquesesOpen2019,9.0,c,A,0,3,"(4,-3) / (-3,6) / (3,0) / (-4,-4) / (0,-3) / (3,-5) / (0,-3) / (-2,-3) / (-4,0) / (-2,0) / (3,-4) / (-2,-2)",11,"(2,6)/(2,-4)/(0,4)/(2,0)/(4,-2)/(2,4)/(3,-2)/(4,0)/(4,-1)/(0,-3)/(6,-5)/(2,3)"
LesFranquesesOpen2019,9.0,c,A,0,4,"(0,-4) / (4,1) / (6,-3) / (-4,-1) / (3,0) / (4,0) / (6,-3) / (6,-4) / (-5,-3) /",9,"(3,6)/(3,0)/(1,6)/(5,3)/(3,6)/(0,4)/(5,-4)/(4,-5)/(-1,-4)/(6,4)"
LesFranquesesOpen2019,9.0,c,A,0,5,"(1,0) / (2,-1) / (-3,0) / (-5,-5) / (3,0) / (0,-3) / (2,0) / (-3,-3) / (-2,-1) / (-4,-2) / (0,-4) / (-4,0) /",10,"(2,-2)/(2,-2)/(0,-2)/(0,6)/(2,-5)/(3,3)/(4,6)/(2,-1)/(4,1)/(3,0)/(2,6)"
LesFranquesesOpen2019,9.0,c,A,1,1,"(1,0) / (3,0) / (-3,-3) / (2,-4) / (-3,0) / (4,-3) / (0,-3) / (3,0) / (4,0) / (0,-2) / (0,-1) / (3,0)",9,"(0,2)/(4,0)/(0,1)/(4,6)/(5,6)/(3,1)/(0,3)/(1,-3)/(3,3)/(-4,-3)"
LesFranquesesOpen2019,9.0,c,A,1,2,"(0,2) / (0,3) / (3,0) / (4,-2) / (-4,-4) / (0,-3) / (4,0) / (3,0) / (-4,-3) / (0,-4) / (1,-2) /",9,"(0,-2)/(0,6)/(2,-3)/(3,2)/(2,6)/(1,6)/(3,2)/(0,3)/(6,-5)/(-4,0)"
CarteBlancheKubeOpen2019,9.0,c,B,0,1,"(0,-1) / (0,3) / (-3,0) / (4,-5) / (-4,-1) / (-2,-5) / (5,0) / (6,0) / (3,0) / (-2,0) / (0,-3) /",9,"(2,-1)/(4,1)/(3,5)/(1,0)/(0,3)/(2,-1)/(3,4)/(0,-3)/(3,-4)/(3,4)"
CarteBlancheKubeOpen2019,9.0,c,B,0,2,"(-2,0) / (-3,-3) / (-4,-4) / (6,0) / (0,-5) / (3,0) / (1,0) / (-2,0) / (2,-1) / (6,-3)",9,"(0,-3)/(1,-2)/(2,-3)/(2,-4)/(1,6)/(3,0)/(0,1)/(2,-1)/(-5,-5)/(2,0)"
CarteBlancheKubeOpen2019,9.0,c,B,0,3,"(1,6) / (3,0) / (-3,0) / (-1,-4) / (-3,0) / (3,0) / (-2,0) / (-3,0) / (-3,-2)",8,"(3,2)/(3,0)/(2,0)/(3,6)/(0,3)/(1,4)/(0,3)/(3,6)/(-1,6)"
CarteBlancheKubeOpen2019,9.0,c,B,0,4,"(1,0) / (2,5) / (-2,4) / (3,0) / (5,-4) / (3,-5) / (-3,-3) / (4,-1) / (-4,0) / (0,-2)",9,"(2,-2)/(4,4)/(2,-4)/(2,-2)/(0,4)/(4,-3)/(4,2)/(2,-5)/(0,3)/(0,6)"
CarteBlancheKubeOpen2019,9.0,c,B,0,5,"(0,-1) / (-2,-5) / (-4,-1) / (-5,-2) / (6,0) / (-4,0) / (-3,-3) / (6,-1) / (-4,0) / (4,-5) / (5,-2) / (1,0)",11,"(1,6)/(0,5)/(2,-3)/(3,2)/(2,6)/(4,-1)/(3,6)/(1,6)/(5,2)/(1,4)/(0,3)/(5,3)"
CarteBlancheKubeOpen2019,9.0,c,B,1,1,"(1,0) / (-1,-4) / (-3,6) / (0,-3) / (-2,-5) / (5,0) / (3,0) / (-5,-4) / (0,-2) / (2,-2) / (0,-2) / (0,-1)",11,"(1,-3)/(2,6)/(0,6)/(1,-5)/(3,0)/(4,5)/(4,0)/(0,4)/(3,2)/(3,2)/(6,-3)/"
CarteBlancheKubeOpen2019,9.0,c,B,1,2,"(1,-3) / (3,0) / (-1,-4) / (6,0) / (-3,0) / (-5,0) / (3,0) / (0,-3) / (-2,-4) / (4,-3) / (1,0) / (-4,0) /",10,"/(4,2)/(3,4)/(2,4)/(1,6)/(3,1)/(0,-3)/(2,-4)/(4,3)/(-3,0)/(2,-5)"
WroclawOpen2019,9.0,c,B,0,1,"(0,-1) / (1,-2) / (-1,2) / (0,-3) / (0,-3) / (-3,-5) / (0,-3) / (-2,0) / (0,-1) / (5,-4) / (-2,0) / (3,0)",9,"(3,0)/(0,-2)/(0,-4)/(3,4)/(1,0)/(0,3)/(0,-2)/(0,-3)/(2,5)/(6,1)"
WroclawOpen2019,9.0,c,B,0,2,"(3,-1) / (4,-5) / (5,-4) / (6,0) / (-5,-2) / (0,-1) / (0,-3) / (0,-2) / (3,-1) / (-4,0) / (2,-1) / (2,0)",9,"(4,6)/(1,-2)/(4,3)/(0,3)/(0,3)/(0,-4)/(1,0)/(3,0)/(-1,3)/(3,-5)"
WroclawOpen2019,9.0,c,B,0,3,"(-3,2) / (3,0) / (-2,-5) / (-3,-3) / (-3,0) / (3,-4) / (0,-3) / (-1,0) / (-5,0) / (0,-4) / (0,-5) / (-4,0)",9,"(4,-5)/(5,3)/(3,6)/(2,-3)/(1,4)/(5,-1)/(4,-2)/(5,-4)/(-2,1)/(2,-3)"
WroclawOpen2019,9.0,c,B,0,4,"(-5,0) / (-3,0) / (5,5) / (6,-3) / (-2,-5) / (-4,0) / (3,0) / (0,-4) / (-5,0) / (0,-4) / (2,-2) / (3,0) /",10,"(4,-2)/(0,6)/(4,-1)/(2,0)/(4,-5)/(2,6)/(3,4)/(1,6)/(5,3)/(0,-3)/(6,0)"
WroclawOpen2019,9.0,c,B,0,5,"(0,-4) / (3,3) / (-2,-5) / (3,-3) / (-4,0) / (3,0) / (1,0) / (0,-1) / (-2,0) / (4,-3) / (-1,-2) / (6,-2)",11,"(0,-4)/(2,-1)/(2,-3)/(2,6)/(4,-2)/(0,2)/(2,5)/(3,-2)/(3,-3)/(3,0)/(6,3)/(0,6)"
WroclawOpen2019,9.0,c,B,1,1,"(-5,0) / (0,-4) / (-3,0) / (0,-2) / (0,-1) / (1,-2) / (-4,0) / (0,-3) / (-4,0) / (3,-2) / (-5,0) / (-3,-1)",11,"(3,3)/(3,4)/(0,4)/(2,-4)/(4,0)/(2,-1)/(0,4)/(3,4)/(3,6)/(3,-5)/(2,-1)/(0,4)"
WroclawOpen2019,9.0,c,B,1,2,"(4,6) / (0,6) / (-3,0) / (-3,0) / (-1,-4) / (-3,0) / (0,-2) / (0,-3) / (0,-3) / (3,0) / (0,-4) / (0,-4)",9,"(0,-2)/(1,4)/(2,3)/(2,-3)/(1,-5)/(0,2)/(3,0)/(2,3)/(-5,-5)/(2,6)"
PolishChampionship2018,9.0,1,B,0,1,"(-2,3) / (-3,0) / (-4,-4) / (3,0) / (-3,0) / (-2,-2) / (0,-1) / (0,-3) / (-1,0) / (3,0) / (6,-2) / (6,-2)",11,"(2,-4)/(4,4)/(2,0)/(2,-2)/(2,-5)/(3,0)/(3,2)/(1,-2)/(3,-3)/(0,3)/(-4,-1)/(0,-2)"
PolishChampionship2018,9.0,1,B,0,2,"(1,0) / (-4,-4) / (1,-5) / (-3,0) / (0,-3) / (6,0) / (-4,0) / (3,0) / (1,-4) / (-2,0) / (0,-4) / (0,-3) / (0,-2) / (6,0)",11,"(2,-4)/(4,-2)/(2,-4)/(3,0)/(2,0)/(0,-4)/(4,3)/(0,-2)/(4,-1)/(3,4)/(6,3)/(2,-5)"
PolishChampionship2018,9.0,1,B,0,3,"(4,3) / (2,5) / (4,-5) / (3,0) / (-3,0) / (3,0) / (0,-4) / (-3,-3) / (5,0) / (0,-2) / (2,0) / (-4,0) / (-5,0)",10,"(5,6)/(4,-4)/(2,-4)/(0,2)/(4,-2)/(0,1)/(3,6)/(0,-4)/(1,-3)/(6,-3)/(0,6)"
PolishChampionship2018,9.0,1,B,0,4,"(-5,-3) / (-3,0) / (-4,-1) / (-2,-5) / (0,-3) / (3,-4) / (-3,-3) / (-1,0) / (6,-2) / (0,-4) / (-2,-4) /",9,"(2,-4)/(2,0)/(2,-2)/(4,-4)/(3,2)/(5,0)/(3,-5)/(3,3)/(3,-1)/(0,-2)"
PolishChampionship2018,9.0,1,B,0,5,"(0,5) / (3,0) / (-3,3) / (0,-3) / (-2,-2) / (0,-3) / (-1,0) / (3,0) / (1,0) / (-2,-1) / (0,-5) / (0,-2) / (2,0) / (0,-3)",9,"(0,3)/(0,-4)/(4,-5)/(2,0)/(0,5)/(1,2)/(2,3)/(0,3)/(3,2)/(3,4)"
PolishChampionship2018,9.0,1,B,1,1,"(3,-4) / (1,4) / (3,0) / (-3,0) / (3,-3) / (0,-1) / (0,-3) / (-3,-2) / (2,0) / (0,-2) / (-5,0) / (0,-4) / (0,-2) /",9,"(5,6)/(0,6)/(0,-1)/(1,4)/(5,6)/(4,0)/(0,5)/(1,3)/(-3,6)/"
PolishChampionship2018,9.0,1,B,1,2,"(0,2) / (-3,0) / (4,-2) / (3,0) / (3,-3) / (-1,-4) / (-2,0) / (3,-3) / (6,0) / (-1,0) / (-2,0) / (0,-2)",9,"(4,-4)/(2,4)/(1,1)/(3,0)/(3,3)/(1,0)/(5,2)/(3,6)/(-5,-5)/(-1,-3)"
SnoCoSummer2018,9.0,f,A,0,1,"(4,3) / (-3,0) / (-3,3) / (5,-4) / (3,0) / (0,-5) / (3,0) / (0,-4) / (0,-5) / (-5,0) / (-2,0) / (6,0)",9,"(0,6)/(0,2)/(5,0)/(5,3)/(0,-5)/(0,3)/(1,6)/(3,-3)/(3,0)/(-4,-3)"
SnoCoSummer2018,9.0,f,A,0,2,"(1,0) / (0,3) / (2,-4) / (-5,-2) / (3,0) / (2,-3) / (3,0) / (1,0) / (4,-3) / (6,-4) / (0,-4) / (0,-2)",11,"(2,-4)/(4,-3)/(0,3)/(0,-3)/(4,0)/(4,-2)/(4,2)/(1,3)/(5,-1)/(1,-2)/(-3,-3)/(6,0)"
SnoCoSummer2018,9.0,f,A,0,3,"(1,0) / (-3,0) / (-1,5) / (6,-3) / (4,-5) / (0,-4) / (-3,-3) / (3,0) / (0,-4) / (0,-4) / (0,-4) / (-3,0) / (2,0)",10,"(4,-1)/(2,-1)/(0,-4)/(0,2)/(0,4)/(2,1)/(3,3)/(3,-1)/(1,-2)/(3,-3)/(-4,6)"
SnoCoSummer2018,9.0,f,A,0,4,"(-5,3) / (-1,-4) / (-5,-2) / (0,-3) / (6,0) / (-1,0) / (-3,0) / (-2,-1) / (6,-3) / (-5,-4) / (2,0) / (5,-2)",9,"(0,2)/(4,-3)/(4,2)/(0,4)/(0,2)/(0,-1)/(0,-3)/(3,1)/(6,-3)/(2,3)"
SnoCoSummer2018,9.0,f,A,0,5,"(1,0) / (2,5) / (-3,-3) / (-3,0) / (0,-3) / (1,-3) / (0,-3) / (-3,-2) / (0,-2) / (2,-4) / (4,0) / (0,-3) / (0,-3)",12,"(1,-1)/(1,-2)/(0,6)/(2,6)/(0,4)/(4,-3)/(4,2)/(3,4)/(2,-1)/(1,3)/(0,3)/(-3,1)/(-1,0)"
SnoCoSummer2018,9.0,f,A,1,1,"(4,0) / (0,-3) / (2,-1) / (-3,0) / (0,-3) / (3,0) / (0,-2) / (-3,-3) / (0,-5) / (4,0) / (-2,-1) / (-4,-1)",9,"(4,6)/(2,5)/(0,2)/(2,1)/(3,3)/(4,3)/(3,-3)/(2,2)/(-3,3)/(0,1)"
SnoCoSummer2018,9.0,f,A,1,2,"(4,3) / (0,3) / (-3,0) / (5,-1) / (3,0) / (3,0) / (4,-3) / (3,0) / (2,-5) / (6,-2) / (5,0) / (-5,-2)",9,"(3,6)/(0,-4)/(0,2)/(2,6)/(0,-3)/(3,4)/(0,4)/(4,5)/(-3,0)/(-4,-5)"
WesternChampionship2018,9.0,d,C,0,1,"(0,-1) / (0,3) / (1,4) / (-3,-3) / (6,0) / (-4,-4) / (-2,0) / (-3,0) / (0,-3) / (-1,-3) / (1,0) / (0,-2) / (6,0) /",9,"(4,-5)/(3,-4)/(4,-4)/(2,3)/(3,-3)/(0,-5)/(0,-4)/(3,0)/(5,3)/(6,-5)"
WesternChampionship2018,9.0,d,C,0,2,"(0,2) / (-2,-5) / (-1,-4) / (6,-3) / (4,-2) / (3,-4) / (0,-3) / (5,-2) / (-4,-2) / (-5,0)",9,"(5,0)/(4,2)/(1,-4)/(3,0)/(3,-2)/(2,-4)/(3,6)/(1,4)/(5,2)/(6,4)"
WesternChampionship2018,9.0,d,C,0,3,"(4,0) / (3,6) / (0,3) / (-1,-4) / (1,-2) / (-3,0) / (5,0) / (-3,-3) / (3,0) / (5,-5) / (6,0) / (-4,-2)",9,"(4,-4)/(2,-2)/(3,0)/(3,3)/(2,3)/(4,1)/(5,2)/(1,4)/(5,-4)/(-3,4)"
WesternChampionship2018,9.0,d,C,0,4,"(0,2) / (0,3) / (4,4) / (-1,-4) / (1,-2) / (0,-4) / (-3,0) / (-1,-2) / (-4,0) / (6,-4) / (6,-2)",10,"(1,-2)/(2,-3)/(1,4)/(2,-2)/(4,-4)/(4,5)/(2,0)/(2,4)/(0,-1)/(-3,0)/(2,-5)"
WesternChampionship2018,9.0,d,C,0,5,"(0,2) / (0,6) / (3,0) / (4,-5) / (5,-4) / (-2,0) / (-3,-3) / (-1,0) / (-4,-2) / (4,-2) / (6,0)",10,"(2,-4)/(2,4)/(2,-4)/(4,2)/(4,2)/(1,3)/(3,0)/(3,3)/(4,6)/(-4,-1)/(6,4)"
WesternChampionship2018,9.0,d,C,1,1,"(0,2) / (1,4) / (-3,0) / (6,-3) / (-1,-4) / (6,-2) / (0,-3) / (3,0) / (-1,-3) / (4,0)",9,"(2,-5)/(2,6)/(0,-5)/(1,3)/(3,0)/(5,0)/(3,6)/(2,-3)/(3,0)/(-3,-2)"
WesternChampionship2018,9.0,d,C,1,2,"(-5,-3) / (-1,5) / (3,-3) / (-3,0) / (1,-2) / (-4,0) / (3,0) / (3,0) / (0,-3) / (-4,0) / (0,-5) / (-2,0) / (-2,0)",10,"(2,0)/(2,6)/(1,-4)/(0,2)/(3,-2)/(0,-3)/(0,-3)/(0,4)/(3,-3)/(2,5)/(-3,4)"
ShanghaiLoveinECNU2018,9.0,c,B,0,1,"(-3,2) / (-3,3) / (-5,-5) / (-3,0) / (3,0) / (5,0) / (0,-3) / (3,0) / (5,0) / (3,-5) / (4,-5) / (-2,-4) /",12,"(1,-2)/(0,-1)/(0,4)/(5,-2)/(3,0)/(1,0)/(0,1)/(2,3)/(0,-4)/(3,-2)/(0,-3)/(0,5)/(6,-2)"
ShanghaiLoveinECNU2018,9.0,c,B,0,2,"(-2,0) / (5,5) / (4,1) / (-1,-4) / (-3,0) / (3,0) / (4,0) / (-3,-3) / (1,0) / (-4,0) / (0,-2) / (-4,0) / (-4,0) /",9,"(2,6)/(0,-4)/(4,-1)/(3,0)/(3,3)/(3,6)/(3,4)/(2,2)/(-2,1)/(-4,6)"
ShanghaiLoveinECNU2018,9.0,c,B,0,3,"(-3,5) / (4,-2) / (-3,-3) / (-3,0) / (5,-1) / (-2,0) / (-3,-3) / (-1,0) / (2,-2) / (2,0) / (-4,0) /",9,"(4,-2)/(0,-4)/(4,6)/(4,0)/(2,-5)/(3,3)/(4,0)/(0,3)/(2,-4)/(0,-2)"
ShanghaiLoveinECNU2018,9.0,c,B,0,4,"(4,0) / (2,-1) / (0,-3) / (3,0) / (4,-5) / (-3,0) / (-4,0) / (-3,-3) / (4,-1) / (4,-4) / (2,0) / (4,0)",9,"/(2,4)/(4,-2)/(4,6)/(3,4)/(3,3)/(5,-3)/(0,-3)/(-2,1)/(-1,0)"
ShanghaiLoveinECNU2018,9.0,c,B,0,5,"(-5,0) / (-3,0) / (-1,2) / (-3,0) / (3,0) / (-2,0) / (-3,-3) / (5,0) / (-4,0) / (0,-4) / (4,0) / (0,-2)",9,"(2,4)/(4,-4)/(2,-3)/(1,6)/(3,5)/(3,3)/(3,-1)/(3,3)/(-2,1)/(-1,6)"
ShanghaiLoveinECNU2018,9.0,c,B,1,1,"(4,-3) / (0,-3) / (-4,-1) / (1,-5) / (5,0) / (-3,0) / (0,-3) / (4,0) / (-2,0) / (4,-3) / (-2,0) / (4,-1) / (0,-3)",10,"(3,-3)/(1,6)/(3,5)/(0,-5)/(3,-2)/(3,-4)/(4,6)/(1,6)/(3,-1)/(0,-3)/(-4,1)"
ShanghaiLoveinECNU2018,9.0,c,B,1,2,"(-2,0) / (0,-3) / (5,-4) / (3,0) / (-3,0) / (1,-5) / (-3,-4) / (0,-3) / (0,-3) / (-3,-1) / (1,-4) / (-2,-5)",9,"(0,6)/(0,6)/(4,-4)/(2,0)/(1,0)/(2,3)/(0,-4)/(1,2)/(6,-3)/(-3,0)"
SlowNSteadyWinter2018,9.0,d,A,0,1,"(-2,0) / (6,-3) / (3,3) / (5,-1) / (3,-3) / (-5,0) / (-3,-3) / (-5,0) / (-2,0) / (2,-4) / (0,-2) / (4,-1)",9,"(4,1)/(2,4)/(2,4)/(3,5)/(3,6)/(3,3)/(1,6)/(5,-1)/(6,-3)/(-3,-5)"
SlowNSteadyWinter2018,9.0,d,A,0,2,"(0,2) / (0,-3) / (4,4) / (6,-3) / (5,-4) / (-5,0) / (-3,-3) / (-3,0) / (4,0) / (-2,0) / (-4,0) / (2,0)",9,"(2,6)/(2,6)/(4,0)/(0,2)/(2,4)/(2,3)/(3,3)/(3,-4)/(0,3)/(6,-2)"
SlowNSteadyWinter2018,9.0,d,A,0,3,"(0,5) / (0,3) / (-5,-5) / (6,-3) / (-3,0) / (2,-4) / (1,0) / (-3,-3) / (-1,0) / (-4,0) / (1,0) / (4,0)",9,"(0,3)/(2,6)/(0,-1)/(4,0)/(4,1)/(3,-1)/(3,6)/(0,-1)/(0,-3)/(0,-5)"
SlowNSteadyWinter2018,9.0,d,A,0,4,"(-5,0) / (-3,0) / (6,-3) / (3,0) / (3,0) / (5,0) / (-3,0) / (-2,0) / (0,-4) / (4,0) / (-1,-2) / (0,-4) / (0,-2) /",11,"(2,-2)/(2,-4)/(2,-3)/(0,2)/(2,6)/(4,-3)/(5,-2)/(1,0)/(0,-3)/(3,6)/(3,-2)/(-4,-3)"
SlowNSteadyWinter2018,9.0,d,A,0,5,"(-5,-3) / (5,-4) / (1,-5) / (3,0) / (-1,-4) / (-2,0) / (-3,-3) / (5,0) / (-4,0) / (0,-4) / (2,0) / (-4,-2)",9,"(4,2)/(2,-4)/(0,-4)/(2,6)/(1,2)/(3,3)/(3,4)/(2,-4)/(-2,1)/(2,3)"
