competition_id,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_movecount,optimal_solution
BayAreaSpeedcubin132019,f,A,0,2,R' U' F' U R2 U' F U' F U2 R,11, F U' R' U F2 U F R' U' R2 F
SPBMuffinWinter2019,f,A,0,4,U' R F' U R' U R U2 R2 U' R2,11, F U F' R U' R F2 U2 R2 F U'
MalangMiniComp2019,f,B,0,5,R' F U2 F R U R F' R2 U R',11, F R U R' F U' R U2 R' U2 F
LightsOfReykjavik2019,1,B,0,1,R2 U' R U2 R' F U' R U2 R' F,11, F U R2 F U2 R' U' F' R2 F' U'
CubeChella2018,1,C,1,2,R2 U' F' U' R2 F U' F U' R U,11, F U2 F2 R2 U' F U R' U R' F2
MelgarSummer2018,1,A,0,4,R U' F U2 F U2 R' F R U' R,11, F U2 F2 U R' F R U' F U F
Andorra2018,2,A,0,4,R2 U' R2 F2 U2 F R U R' U F,11, F U' F' R' U F2 U' R2 U' R F
LonghornFall2018,2,A,1,2,U' R2 F U R' F U' R U' R U2,11, F R U R2 F2 U R' U F' R F'
RespectKansas2018,f,B,0,1,U R' U' F U R' F R U2 R' U2,11, F U2 F2 R' U R' U' R F U' R
RespectKansas2018,f,A,1,1,F R U2 R' F R2 U' R2 U R U2,11, F U R2 U' F U' F2 R2 U' F' U2
UKC2018,2,B,0,2,R' F R U' R U' F U2 F' U2 R,11, F U R2 U2 F R' U R' F U F
SantaFeCubingSpring2018,f,A,0,2,F2 R' U' R2 U' R' U' R U' R' U',11, F U R' F2 U R F' R F2 R' F
ChinaChampionship2018,2,G,0,1,R' U F' U R U R' F2 U' R2 U',11, F U F2 U' F' R2 U F' R' F2 U2
SUAO2018,2,C,0,3,R' F R U F' R2 U R' U2 R U2,11, F U R2 F2 U' F U F' U F2 R
ChampagneOpen2018,1,D,0,4,U' R2 U2 R' U' R' F U2 F U' F',11, F U F' U2 F' R U R U2 R2 U
HappyCubingHonduras2018,f,A,0,3,R U' R2 U' R' F R2 U' F' R' U,11, F U F2 R' F' R F' R2 U R U
4thGuwahatiOpen2018,d,B,1,2,F' R2 F R U2 R U' R2 F' R U2,11, F U' F R' U2 F R' U R F2 R
NewHopeOpenSpring2018,1,B,0,3,R' F' U' R2 U2 R' U R' U R' F',11, F U R2 U F' U' F U' R2 F R'
Pulmapelipaivat2018,2,B,0,1,R2 U' F U' R U' R' U' F2 R U,11, F U2 F R U' F2 R2 U F2 U' R'
CubeFactoryLeagueDomaniewice2018,f,A,1,1,R' U2 R U' R F' R2 F2 U2 R F,11, F2 U R2 F2 U' R' F U' R F2 R
TeaTimeSpring2018,1,D,1,1,U' R F U' F U2 F R2 U' R' U,11, F U' F U F2 U2 R2 F' R' F R2
GuangdongOpen2018,d,A,0,1,U2 R U' F R2 U' R' U' R U' R2,11, F U' F U2 F R' F U' R2 U F2
GatewayRavioli2018,1,E,0,3,R U' R2 U2 F' U' F U' F2 R2 U',11, F U R2 U2 R' U' R2 F R U2 F'
GermanOpen2018,f,A,0,5,R U' R2 U2 F' U' F U' F2 R2 U',11, F U R2 U2 R' U' R2 F R U2 F'
LuoyangSpring2018,d,A,0,2,U2 R' F2 U R F U' R2 U' R' U,11, F U F' R F2 R F R U F2 R2
SpringCubeInMinsk2018,1,A,0,2,R F U' F U' F U2 R2 U R U2,11, F U F2 U2 R F' R2 U F U2 R2
CubeWeekendStMichielsgestel2018,1,A,0,2,U R' F U F R2 U' R2 U F' R,11, F U2 F U' R F' U' R F' U F2
AktobeCubeDays2018,f,A,0,2,U2 R U2 R' U F' U' F U R U',11, F U' F2 R U2 R' U' R2 F2 U F'
DhakaSpringOpen2018,1,B,0,4,R' U2 F U' F' R U' R2 F2 R U',11, F U2 R' U R F R2 F2 U' F U
SacCubingIII2018,2,B,0,2,R U2 R2 U' F U' F' U2 R F' U2,11, F U F2 U F U2 R U2 R F2 R
CaribeChallenge2018,d,D,1,2,R' U2 F U' F R F2 R2 U' F' U',11, F U2 F' U' F R2 U' F' U' F R2
FinnishChampionship2017,1,A,1,2,R' F R2 F' U' R2 F R' U2 R F,11, F U2 F' R2 F U' R U' R2 U F
SSL4Mora2017,1,B,0,3,R' U' R F U' F2 R U' R F U',11, F U2 F U R U2 F U' F2 U' R
KCubingFall2017,1,A,0,3,R' U F' R U2 R' F U' F2 U2 R2,11, F R F' R U' R F2 R2 F R' F'
ShriRamCubingChallenge2017,1,D,0,2,U' R' F' U2 F' R U R U2 R2 F',11, F U F R U2 R F' U' F' U2 F2
AustrianOpen2017,1,C,0,2,F U' F R2 U' R' U R' F' U2 R,11, F U2 R' U R F' U F' R2 F' R
NewportFall2017,1,A,0,5,U R F' U R' F U2 F U' F U',11, F2 U' R2 U F' R F' U2 F' U F'
KharkivCubeDay2017,f,A,1,1,R' U2 R U2 R' U R' F U2 F' U',11, F R F U2 F U F2 U' R' U2 F
KaohsiungAutumnOpen2017,f,A,0,5,R' U' F U' R2 F2 R U2 R U2 R2,11, F U R2 U2 F U' F U' F R F2
SupremeSouthOpen2017,2,A,0,2,U R' U R F' U' R2 F2 U2 F R,11, F U' F2 U R2 U2 R F2 U R2 U'
SpeedcubingESYA2017,2,C,0,3,U R U2 R2 U F U' R2 U2 R' U,11, F U F' U' F U2 R' U2 R' U F'
LithuanianOpen2017,1,B,0,3,U R U' F' R U' R' F R' F U',11, F U R F2 R' F' R2 U R2 U' R2
CVDBOpen2017,1,B,0,5,R' F U' R' F2 R' F R U' R U',11, F U F2 U' R2 F2 U F U' F U'
LatinAmericaCubingTourArequi2017,d,A,1,2,U R' F' R2 F' U' R U' R2 U' F,11, F U2 F U F' U R' F2 R' U R'
VillaNuevaOpen2017,d,A,0,3,R' U F2 U R U2 R' U' F2 R U,11, F R F2 R2 F' U' R2 F R2 F' R2
AventuraCubicaIV2017,1,A,0,3,R F' U R' U2 F U F U' F U2,11, F U F2 U F R' U2 R' F' U2 R2
SCMUICTOpen2017,d,A,0,3,U R' U' F U2 R' U R' U' R2 U',11, F2 R F2 U2 R' F' R U' F U2 F
WuhanChuyunSpring2017,f,A,0,1,R U' R2 U' F' U2 F' U' F' R U',11, F U F U' F2 R F' R' F R' U2
MusicCitySpeedsolving2017,d,A,1,1,R' U' F2 U2 F R' U2 F R2 F' U',11, F U2 F R2 F2 R U2 F R2 F2 U
BelgianWinter2017,f,A,0,4,U2 R U' R' U2 R' F U R U' R2,11, F U F R2 U F' R F2 R F' U2
Maranhao2017,f,A,0,2,R' F U' R' F2 R' F R U' R U',11, F U F2 U' R2 F2 U F U' F U'
CubersEastIndiaOpen2017,2,G,0,5,U2 R' F2 R U2 R' F U2 R2 F U',11, F2 U R2 F2 U2 F' U R' U R2 U'
UniforOpen2016,f,A,0,3,R U' R2 F R U' R U2 F U' R,11, F R F2 R' F U F2 R' F' R F
RenoFall2016,f,B,0,5,R2 F U' R2 U2 R U' R2 F U2 F',11, F U2 F' R2 U R U2 R2 U' F' R2
Morelia2016,d,B,0,4,R2 U' R2 U' F U F U' R2 U' R2,11, F U2 R2 U R2 U R' U R2 U' F
DutchOpen2016,f,A,0,5,U F' U2 F R U' R U' R2 U R,11, F U2 R F' R2 U' F U R' F U
MasonCubingChallenge2016,d,C,1,2,U R U' R' U2 F' U R' U2 R U,11, F U R F' U2 F R' F R F' U2
CubeCampinKanazawa2016,1,A,1,2,U' F U F' U2 R2 U' R' U R' F,11, F R F' R F' R U' F2 U F2 R'
ZeelandOpen2016,1,B,0,2,R' U F R2 F R2 U' R2 U' R2 U',11, F U2 R U F2 R2 U R' F U2 F'
PetoskeyCubing2016,1,A,1,2,R' F R U' R2 F2 R' U' F U' F,11, F U R' F U' F U' R2 U R2 F'
LexingtonSummer2016,2,D,0,3,R' U R U2 F' R' U R F' R U',11, F U2 F' U2 F' U F2 R U2 R U2
Indiana2016,d,H,0,1,U' R' F' U2 F' R U R' F R2 U2,11, F R2 F U' F U F2 R' U R U2
PahiyasSpeedcubingOpen2016,f,A,1,1,R' U' R U R' F R U' R2 F U2,11, F U F' U' F R' F' U F2 R' U2
SPBSpringOpen2016,1,C,1,2,R' F' U' R F2 U' R U2 R' U2 R2,11, F U2 F R U2 R2 F U' R F2 R'
LvivSpringDays2016,1,B,0,4,R F' R' U2 R' U' F U' R' F' U,11, F U F' U F' R2 F U' R' U' R'
GLSCupII2016,f,A,1,2,R' U2 F2 U R U2 R F' U' R2 U2,11, F U F2 R2 U' R' F R' F R2 F
ZonhovenOpen2016,1,B,0,2,U' F U2 F U R U2 F U' R2 U',11, F U R F U' R2 F2 R' U2 F' U
SCMUOpen2016,d,E,0,3,F U' R U F' R2 F' U' R' U R',11, F U R F2 R F' U' R' U2 R2 F
ShaastraCubeOpen2016,f,A,0,5,R U' R2 U R2 F' R' U' R' U2 R,11, F U2 F R' F2 U' F' R' F2 R' F
MazateOpen2016,2,C,1,2,U R2 U' F U2 F U R' U' F U2,11, F U2 F U F' U F U R2 F U2
TorontoOpenFall2015,d,L,0,4,U' R' F2 U' R U R F2 R U' R,11, F U F' U2 F R' F R' U2 R2 F2
LaPlataOpen2015,1,E,0,2,R2 U' R2 U' F U F U' R2 U' R2,11, F U2 R2 U R2 U R' U R2 U' F
NortheasternFall2015,1,B,0,4,R U R' U' R U' F R2 U' R' U2,11, F2 U R2 U2 F R' U' R U2 F U
SPOpenMini2015,f,E,0,3,R' U R' U2 F' R U R U2 R F',11, F U' F U F' R2 F' R' F' U R2
RECCubeChallenge2015,f,B,1,2,U R' F U2 F' U2 R F' U' F' U,11, F U F R' U2 F U2 F' R U' R
UtahMegacomp2015,1,A,1,1,R' F U2 F2 U' R' F2 U' R2 U2 R',11, F U R' F R F2 R U' F2 R2 U
IdahoOpen2014,2,A,0,3,U' R' U' R F U' F R U2 R' F,11, F U2 F R U R2 F U' R2 U' F
PortoAlegreOpen2014,1,B,1,2,R' U' R F R F2 U2 R U' R U',11, F U2 F R U' R2 U R U2 R2 F'
RebildOpen2014,f,A,1,1,R' F R U' R2 F2 R' U' F U' F,11, F U R' F U' F U' R2 U R2 F'
LexingtonFall2014,1,A,1,2,U R' F' R U' F' U2 R U F U',11, F R U' R2 U' R F R F2 R2 F
DJOPEN2014,d,E,1,2,U' R F U' R2 U' R' U' F U2 F,11, F2 R2 F U' F U F2 R' U R U2
HamiltonSpring2014,1,A,0,2,R' U2 F2 U' R2 U' F' R2 U F' U',11, F U2 F2 R U R' F2 R' F' R2 F
PLSMarina2014,d,A,0,2,U R' F U2 R2 U' F' U2 F' R2 F',11, F U R' U F2 U' F U' R' U R2
NationalTPolyOpen2014,c,O,1,1,R' U R' F U' R U' F' U2 R U2,11, F U F2 R' U R2 U' R' F2 U2 R
Michigan2014,1,A,0,4,R' U2 F U R2 U2 R' U' R F' U',11, F2 R F' U' R' U F2 R' U F2 U'
GijonOpen2014,1,B,1,2,R' U' F R2 U' R' U' R2 U' R' U',11, F2 U F' U F' R' U F2 U R F'
DeWilgOpen2014,f,B,0,5,U F U2 F R' F U2 F U2 R U,11, F U2 F R2 F2 U F' U F2 U F2
