competition_id,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_movecount,optimal_solution
VictorianOpen2023,1,G,1,2,R' U2 R2 F' R2 U2 F U R U' R2,5, R' F2 U R' F
SiouxFallsSummer2023,1,A,0,2,U' R' F' U' R U' R' U' F' R U',5, R' U' R' U2 F2
BucharestCubingB2023,1,B,0,2,R' U2 R2 U' R2 U' F R U2 R' U',5, F' R F' R2 F2
CubingSummerHonduras2023,1,A,0,2,U2 R U' F' U' R' U R' F' U' R,5, R2 U' F' R' U
BalaguerMedieval2023,1,C,0,2,U R U' R2 U2 R U' R' U' F U2,5, U2 F' R U' R
BudapestSummer2023,2,A,1,1,U R' F' U2 F U2 F R' U' R2 U',5, F U' R' U F2
SwedishChampionship2023,2,A,0,1,U R' U' F' U' R2 F U2 R U2 R,5, U2 F U' R F
DutchOpen2023,1,B,0,4,U' R' U' F' R U' F R U R' U,5, F2 R F2 R' F
ZmigrodOpen2023,1,D,0,1,R U' F' R2 F R2 U2 R2 U2 R2 U',5, R U F2 U' R2
CubingintheLionsDen2023,1,C,1,1,R F' U2 R2 U2 F R2 U2 R' U' R',5, R U R' F2 R'
CubingintheLionsDen2023,1,A,0,5,F' R' U2 R' U' R2 F' R' U R U',5, U' F U' R F
SingaporeAMKCCCubingA2023,d,E,0,4,R U' R' F' U' R' U' R' F U R,5, F U F U' F
AutotaloAllEvents22023,f,A,1,2,R' U2 F R2 U2 F R U R' F2 R2,5, F2 R F' U R'
CKCubingParty2023,2,A,0,4,R' F U R U2 R' U' F' R2 U' R',5, U F R F2 R2
Cube4funinBelchatow2023,1,A,0,5,R U' R2 U F U' F2 U2 R2 U' R',5, F' R2 F R' F2
ItsaLongWaytoTipperary2023,e,A,0,1,U2 R' U2 R U R' F' U2 F R U',5, U F R' F' U2
ItsaLongWaytoTipperary2023,d,B,0,4,U' R' F U' F R2 U2 R2 U2 R2 U2,5, F' U F' R U
CapelleCubing2023,f,D,0,1,U' R U2 R2 F U2 R2 U2 R' U2 R',5, R2 U F U R2
LarissaSpringOpen2023,f,C,0,4,R' F' R U2 R' F R U R' U' F,5, F' U F2 R U'
MiddleboroCubikon2023,1,A,0,3,R U2 R' U2 R' F U' R2 U2 F' U',5, R2 U2 F' U' F'
CubingKeralaMalabarOpen2023,1,F,1,2,R U' R' U R U2 R' U' R' U' R,5, R U R2 U R'
LodiTimeTrial2023,1,C,0,3,R U' R' U2 R F R U' R' F' U2,5, U R' F U' F
ItajaiaoCubo2023,1,A,0,1,U' R' F' U' F R F' U' R U' R',5, F U F2 R2 F'
SimpsonScramble2023,2,B,0,5,U R' F' U R U R U' R' U' R',5, U' R F R U'
MountainsOpenUp2023,1,B,1,1,R' U2 R2 U2 R2 F R U' R' F' U',5, R' U' F2 U F2
WashtenawSpringB2023,1,C,0,2,R F' R' U' R' U' R U R F' R',5, F2 R2 F R U
CochaSubX2023,f,A,0,5,R' U R U R U2 R' U' R U' F',5, F U R2 U' R'
NanaimoSwingintoSpring2023,1,A,1,1,R' U2 F' R2 U' R' U R' U' F R2,5, R2 F2 R' F2 U'
UtahMegacomp2023,1,A,0,3,R' U' R2 U2 R2 U2 F R2 U' R2 F,5, R2 U R2 F' R'
MartorellOpen2023,2,A,0,5,R F' R' U2 R' F' U' R U' R' F',5, F R' F' U R2
Arkansolve2023,d,A,1,1,R' U' F' U R2 U2 R2 U' F R2 U',5, U R2 U R F2
LismenetaOpen2023,f,A,1,2,R F' R2 F R2 U2 R2 F U2 F U',5, U F2 R2 U2 R
PorcelainCubing2023,d,B,0,4,R U' R' U' R' F' R2 F' U2 R' U2,5, U2 F2 U' F R2
BoltonSpring2023,d,C,0,4,R F R U R U' R' U' R' U' F',5, F R U F' R'
VilniusSpringOpen2023,f,A,0,4,U' R' U' R' U' F' R2 F' U' R' U',5, F2 R' F' R F
Q8speedcubinginKSE2023,1,D,1,2,U2 R U2 R2 F U' F2 R2 F' U2 R2,5, F2 R F' R2 F2
PuriminxC2023,1,B,0,3,R' U2 F2 U' R2 U' R' U' R' U2 F2,5, F2 R U' F2 U2
BulgarianAniversary2023,f,B,1,2,U' R F' U' F' U2 R2 F U2 R2 U',5, U2 R' F R' F2
FirstCubingUNIDA2023,f,A,1,2,U' R U' R' U' R' F R U' F' R,5, U' R' U F U'
EdinburghSpring2023,d,B,0,4,R' U' R2 U' R2 F' R U R F' R',5, F U2 R' F2 R
KirkkonummiTimeTrial2023,1,D,0,3,U2 R' U2 F' U2 R U2 R U' R' U2,5, F' R' F U2 F
MarshallCubingSpring2023,f,A,0,3,R2 F' R U R F' R' U' R' U' R,5, U R F' R F2
75porCientoBogota2023,d,B,0,5,U R U' F' U2 R' U2 R' F' R U2,5, U' R F U R2
PSKGPremiereCubing2023,1,C,1,2,R' U' F' U' F' R2 U' R' U' R' U',5, U2 R' F' R' F'
BlithCubeOpen2023,1,B,0,2,R' U' F' U2 F' U R U' R U' R2,5, F' U2 F' U' F2
HighPlainsSolving2023,d,A,0,4,U R U' R' U' R' U2 R U R' F',5, F R2 U R U'
AthensWinterOpen2023,f,A,0,4,R' U2 F2 U' R2 U' R' U' F R U,5, R2 U' F U2 F2
AthensWinterOpen2023,1,D,1,1,R U' R' U' R' U R2 U2 R2 F R2,5, U R' U' R' F'
EmpireStateWinterWhirl2023,f,C,1,2,R' F' R U2 R' U2 R2 F' U2 R2 U',5, F R' F2 R' U'
MonterreyBogota2023,d,B,0,4,R U' F' R U' R' U' R' U' R U',5, U F R U F
SanJuanNeiva2023,1,A,0,3,U' R' F U2 R U R' F U2 R F,5, F U2 F R2 U
AnkaraJanuary2023,1,A,0,3,R U2 F' U2 R2 U2 F R2 U2 R' U',5, U R' F2 U2 R'
StevenageJanuary2023,f,A,1,1,R2 U2 F R U R U' R' U' R' U',5, R U F' U2 R2
MelbourneSummer2023,1,C,0,2,R' U R U' R' U' R' F R2 U' R2,5, R2 U2 F U' F'
DSKCubeOpen2023,1,C,0,2,R' U' F R U F R U' R U2 R2,5, R2 U2 R' F' U'
DSKCubeOpen2023,1,A,0,4,U' R' U' R2 F' R' U R U' R2 F,5, F' R2 U' F U2
TaiwanChampionship2022,2,C,1,2,R U' R2 U2 F R U2 R U' F' R2,5, F R2 F' U F2
AZCubingWinter2022,d,D,0,4,U R U R' U F U2 F R U R',5, F2 U' F U' F'
SunmarkeDubaiOpen2022,1,A,0,5,U' F U' F U2 R U R' F' R U,5, R' U' F U' F2
MontevideoenLlamas2022,d,A,0,4,R' F' U' R U' R U' R' F' R' U',5, U2 R' U' F2 U'
LaSillaIII2022,f,A,1,1,F R U' R' F2 R U R U' R' U',5, F2 U F R' F'
TbilisiOpen2022,2,B,1,1,U R U R U2 R' U' R' F U2 R,5, R' U2 F' U' R2
BasauriOpen2022,f,A,0,1,F R U' R U2 R2 F U2 R U' R',5, F R U F2 R
BudapestReOpen2022,2,B,0,2,R' U' F U2 R2 F R2 U2 R' U R',5, R2 F' U2 F U'
DutchNationals2022,1,B,1,2,U R' U' R2 U' R' U2 R U' R2 U2,5, R2 U' R U' R2
KoprCube2022,1,C,0,2,U' R' U' R2 F' R' U R' F' U2 R2,5, U2 F' R2 F U2
MadiunHappyCubing2022,f,A,1,2,U2 R U2 R' U R' F' U' R2 U' F',5, U' R F' R' U2
NorthsideSpringSunday2022,1,A,0,5,U R' U' R2 F' R' U R F' U2 R,5, R' U2 F U2 F
NorthsideSpringSaturday2022,1,B,1,1,R U' R' U' R U2 F' R2 U' R U,5, U2 F' U' R U2
SweetNovemberistanbul2022,2,A,0,3,R U2 R2 U2 R2 U2 R' U R' U2 R,5, R' U2 R U' R2
CircleCitySupercharged2022,1,B,0,2,R' F U' R U R' F' U2 F R2 U2,5, F U2 R F2 R2
SouthCoastSpring2022,1,D,1,1,U' R' U2 R2 U2 R2 U' F R2 F' R',5, F U F2 U' F'
KaunasOpen2022,d,B,0,5,R' F U2 R U R' U' F R U' R',5, F2 U' F U' R
SnoCoVeteransWeekendA2022,1,B,1,1,R U' R' U R' F' U' R2 F' U2 R',5, F' U R2 U' R2
BayAreaSpeedcubin392022,1,B,0,2,R' U2 F U2 F R2 U2 R2 F U2 F,5, F' R2 F' U2 R
OhioStateFallScarlet2022,1,A,0,4,R' U' F U2 F' R U' R2 U' F U',5, F2 U R' F2 R
KewbzUKChampionship2022,d,G,1,1,U F' U' R2 U2 R2 U' F' R U' R,5, U' F2 U' R F'
SlowNSpookyOpen2022,1,C,0,2,R' U2 F R2 U2 R2 F2 R U' R U2,5, F R2 U2 R F
SlowNSpookyOpen2022,1,C,0,1,U' R U' R' U' R' U' F' R U R',5, R2 F U F' U2
AtaturkCubeWeekend2022,2,A,1,2,R U' R2 U2 F U2 F U2 R2 U2 F',5, F2 R2 F U' R'
MantaOpen2022,1,A,0,4,R' F2 R2 U' R' U' R' U' R U R',5, R2 U R' F2 R
RoskildeForAlle2022,2,C,0,3,U R' U' R2 F' R' U R' F U2 R,5, R U2 F R2 F
KoalaficationMelbourne2022,3,A,1,1,R U' F' R' U2 R U' R2 F' U' F,5, U R2 U2 F U
LakeCubingSzczecinek2022,1,A,1,1,U R F' R2 F U' F U2 F2 R U2,5, F2 U' R2 U' F
NacionalesArgentinas2022,f,A,1,1,U2 R U2 F' U2 R2 U2 F R2 U2 R',5, R' F2 U2 R' U2
BabylonSummer2022,1,B,0,4,R' U' R U R' F' R2 U' F' U' R',5, F' R' U2 R' U'
CubingPeoria2022,f,A,0,1,U' R' F R U R F' U' R' F R2,5, F2 U R2 F2 U
DyssegaardenUdenSko2022,f,C,0,4,U' F' R' U2 R' F R U R U2 R',5, R U2 F2 R F'
SandnesOpen2022,f,A,0,4,U R' U' F' R2 U' R' U2 R' F' R,5, R2 U' F R' U2
NanaimoBacktoSchool2022,f,A,1,1,R' F U' F' U2 R' U' F U2 R U,5, U' R' U' F2 R2
SpartanCubeICbba2022,1,B,0,1,U' R' U F U2 F R F U' R2 U',5, F R' F' R F'
CuencaCubing2022,1,C,0,4,U2 R U' F' U2 R' U' R' U F2 R,5, U2 F' U2 R F2
PretzelMania2022,f,A,1,2,R' F R2 U' F' U2 R2 U2 F R2 U2,5, F2 U' R2 F R
CubingInTheVille2022,f,A,0,1,R' U2 F' R2 U' R' U R' U2 F' R,5, R' U2 R' U' F
YJMalaysiaCubeOpen2022,f,A,0,1,U' R' U2 R2 F' R2 U' F' R U R',5, U' R2 F' U F'
HowrahCubeOpen2022,1,A,0,1,U' F' U2 R' U R' F R U R' U2,5, U F2 R2 U' F'
EdmontonSummerTwist2022,1,O,1,2,R U2 R2 U2 R2 U2 R' U2 R' F' R,5, R' F R U2 R2
DublinOpenSunday2022,f,A,0,3,R F R U R U' R' U' R' U' F2,5, F2 R U F' R'
ClareValleyCubing2022,1,E,0,4,U2 R U' F' U2 R' U2 R' F R U,5, R F U' R2 U'
mcubesOpen2022,1,C,0,3,R' U' R U' R U2 R' U R U2 F,5, U R2 F2 U' F'
Cube4funBelzyce2022,1,C,0,2,R' F' U' F R' F U R U R' U',5, U R F2 U2 F'
MelbourneTrilogySaturday2022,f,A,0,3,U2 R U2 F' U' F' R2 F R U R,5, F2 R' U2 R' U2
OregonChampionship2022,1,B,0,5,U F R U R U' R' U' R' U2 F,5, F2 R' F U R
CarlisleSummer2022,d,C,0,3,U F R F R U R U' R' U' R',5, U' F' U' R' F
BayAreaSpeedcubin362022,f,A,0,5,R' F2 R U R U' R' U2 R' U' F,5, U' F2 R' F U2
LuziceOpen2022,2,B,0,3,R U2 R' U' R U2 R2 U2 R2 U2 R',5, R2 U R U2 R'
SoutheastChampionship2022,1,A,0,2,U' R' U' R U R U2 R' U' R' U2,5, U R2 U2 R U
BangkokCubeDayRainy2022,1,F,0,5,R' U2 R U R' F' U2 F' R F R,5, F R2 F' R2 F'
HowlandReturns2022,1,D,0,1,U2 R U2 R' U R' F' U' R2 U' F',5, U' R F' R' U2
ChiayiOpen2022,f,A,1,2,U' R' F' U' F' U2 F R U' R' U',5, U' F U F2 R
SAC2022,1,A,0,4,R U2 R2 U2 R2 U2 R2 U' F R2 U2,5, U2 R2 F' U R'
NavitasCubeChallengeKenya2022,f,A,0,4,U' R' U' F' R U' R' F R U' R,5, U F U R2 F2
ParlaOpen2022,f,A,1,1,R' U R2 U2 R2 U2 F' U' R U R',5, R' F U F' R
DontDNFDublin2022,d,D,0,3,R' F R2 F' R' U' R U' R' U2 R,5, F R F' U R
HariologyVibes2022,1,B,0,1,R' U R2 U' F' U' R' U2 R' F U',5, U F' R2 F R2
CheltenhamSummer2022,d,B,0,2,U' R' U' R2 F' R2 U2 R U R U2,5, U' R2 U F U2
CebuComebackOpen2022,f,A,1,2,U' R' F U R U2 R' F' U' R2 U',5, U R F2 R2 U
LleidaOpen2022,1,B,0,5,U' R F' U' F' U' R' U' R' F' R,5, R U' F2 R2 U
Eskala2022,1,B,1,1,R F U' R U R' F R' U' R U',5, U2 F' R F2 R'
TCGFallArequipa2022,1,A,0,5,U' R U2 R2 U2 R2 U2 R2 U' F2 R2,5, R2 F2 U R' U
WyomingSummer2022,1,A,1,1,R U' R' U2 R' F R U R U' R',5, U F2 U' F' U
BuccaneerBonanza2022,f,A,1,1,R' U' F' U' R U' R' U' R F' U',5, U R2 U' R2 F
BuccaneerBonanza2022,1,B,1,1,R' F R2 U' R2 F' U2 R2 U' R' U,5, F R U F2 R2
SanMartinCubeaA2022,f,B,1,1,R U2 F' U2 R2 U2 F R2 U2 R' U2,5, F2 U2 R F2 R'
HyderabadSummerOpen2022,f,A,0,4,R F' U' F' U' R' U' R U2 R2 U',5, U F' R2 U' F2
ChesterSpring2022,d,C,0,2,R' U' R2 F' R' U R U2 R2 F U',5, U F' R2 F U
CanberraAutumn2022,f,A,0,2,R' U2 F U' F R2 U' R2 U' F R,5, F U2 F R' F
EmpireStateSpring2022,1,A,1,1,R' F U R U' R' F R U F R,5, U2 R2 U' R F'
StevenageSpring2022,d,E,0,2,F' R U R U' R2 U2 R2 U' R' U',5, R' U' R2 U' F
IbarraOpen2022,1,E,0,1,U R' U2 F' R' F R U R' F U2,5, F R F U R'
Cube4funDabrowaGornicza2022,1,A,1,2,R U' R2 F' U' R U R U' R2 U2,5, U2 R F R U
TwistyTaranaki2022,f,A,0,4,R' U' F U F R U' F R U' R',5, F' U' F U F'
ACA7thAnniversary2022,f,A,0,2,U' R F' U' F' R' U' R U2 R' U2,5, F' R' F' U' R'
CubingReturnsBengaluru2022,2,B,0,4,U R' F R U R' U' F' U2 R' U2,5, F' R2 U2 F' U
CubingReturnsBengaluru2022,1,E,1,1,R' F' U' R U R' F' R2 U' R' U,5, R F' R F2 R'
DutchSpring2022,1,G,0,2,R' U' R2 F' R2 U' F' R2 U2 R' U,5, U2 F' R' F U2
SeasideSolvingSaturday2022,c,A,0,4,R2 U2 F U2 R U' R' F U R U',5, F2 R' U2 F2 R'
RomerikeEasterOpen2022,f,A,0,1,R U' F' U' R' U2 R' F U R' F,5, F' R F R F2
NoidaCubeOpen2022,f,B,0,4,R' U2 F' R2 U' R' U R' U2 F' R,5, R' U2 R' U' F
NoidaCubeOpen2022,1,A,1,1,U R F R U' R' U F U' F' R2,5, U' R2 F' U2 F2
SacCubingXI2022,f,A,1,2,U2 F' U' R' U R' U' F U2 R U,5, F U' F U R'
CubingDayZuromin2022,1,B,1,2,U2 R' F R U R F' U' R' F R,5, R' F2 U' R2 U2
DastrupSleepover2022,2,A,0,5,U' F' R' U' R' U2 F U2 R U2 R',5, F' U' F R2 F
WestonsuperMareOpen2022,f,A,0,4,F' U' F' R' U' R' F R U2 R' F2,5, F2 R U' R F2
BackToCubingChiriqui2022,1,C,0,1,R U2 R2 U2 F' U2 R2 U2 R2 F R,5, R' F' R2 F' R'
PesaroOpen2022,f,B,1,2,R' U' R U R U' R' U' R' U2 F2,5, F2 U R U2 R
BrilliantBallarat2022,1,D,1,2,R U' R F' U2 R' U R' F R U2,5, F U' F R F
SummerKubeVilaVelha2022,f,A,1,2,U2 R' F U2 R U R' U' F' U' F,5, R F2 R' F2 U
SummerKubeVilaVelha2022,1,B,0,3,R2 F U2 R2 F' U' R' U' R' U' R2,5, R2 F R' F2 U
DontrienOpen2022,1,B,1,1,U' R U2 R2 U2 R2 U2 R' U R' F2,5, F2 R U' R2 U
NorthStarCubingChallenge2022,2,B,0,5,R F' U' R' U' F R U' R' F R,5, R' F2 R F U2
KansasCubingOpenWinter2022,1,D,0,5,R' U2 F U' F R2 U' R2 U2 F2 U,5, R U F2 R' F
TramshedsSeriesSaturday2022,1,C,0,3,F R U2 R U' R' U' R' U' R U',5, U2 R U' R' F'
PaladiamanteOpen2022,f,B,0,1,U2 R U2 R2 U2 F R2 U2 R2 U2 R,5, R' U2 F R' U2
ParaguayNationals2021,f,C,1,2,R U2 R2 F R U' R' U' R U' R,5, U R U F R
AUAOpen2021,f,C,1,2,U2 R' U R U2 R' U' R' F R U,5, F2 U' F' R U2
DurbanSummerWarmup2021,2,A,0,1,R' F R U2 R U R' U' F U' R2,5, R2 F2 U' F U'
RamliMallBahrainOpen2021,f,A,1,1,R' U' F U' R U2 F' R2 U' R2 U2,5, F2 R' U2 F U'
RamliMallBahrainOpen2021,1,C,0,4,R F' U2 R' U' R F' R2 F2 R U,5, U' F' R U F2
RamliMallBahrainOpen2021,1,A,1,1,U R' F R U' R' F' U2 F U2 R2,5, F R U' F R2
GermanMiniOpenB2021,f,B,0,3,R U' R' U' R F' U' R2 F' U2 F,5, F' R' F' U2 R2
GermanMiniOpenA2021,2,B,1,1,U R F' U' R' F R U2 R' U2 F,5, F2 U2 R F U
BackToBelgrade2021,2,B,0,1,U2 R' U' F' R U' R F' U' F' R',5, U F' U' F2 U
HappyCubingActon2021,1,A,0,5,U' R' F R U2 R' F2 U' F U' R2,5, R F2 U2 R' F2
ZhengzhouSummer2021,d,B,0,1,F' R U R U' R' U' R' U' F U',5, U F' R U F
ZhengzhouSummer2021,d,A,1,2,R' U' R2 F' R' U R U2 R' U2 R',5, R U2 R F U
SantaTeclaNxN2021,f,A,0,3,U' R' U' R2 U' R2 F' U2 F R2 U',5, U' R F' U F
ShenzhenNanshanMorning2021,1,A,1,2,R' U R U R' U2 R2 U2 R' U R',5, U' R' U' R2 U'
JieyangGoodMorning2021,1,A,0,3,R' U F2 R U R U' R' U' R' U2,5, F' R2 F U R2
EstonianOpen2020,1,B,0,2,U R' U R2 U' R' U' R' U' F R2,5, F' U' F' U F
TurkishSummer2020,f,A,0,2,R' F U' F U2 F U' F R2 F' R2,5, R' F2 U F' R'
MinnesotaCubeDays2020,1,F,0,3,U2 R' F' U' F R2 U2 R2 F U2 R,5, R U' F R U2
MinnesotaCubeDays2020,1,F,0,1,R' F R U2 R' U' F' U R U2 R',5, R U2 F U2 F'
AucklandSummerOpen2020,1,A,0,4,U' R U' R2 F' R2 U' R2 U R U,5, R F U R2 U
OsijekOpen2020,2,A,0,4,R U2 R2 F U' R U R U2 R' U2,5, U R' U F R
SanMartinCubea2020,f,A,0,5,R' U2 F' U' R U2 R' U F U2 R,5, U2 R' F2 R U2
StarCubingNijmegen2020,1,B,0,5,U' R' U2 R U R U' R2 F2 U2 R,5, R U2 F2 U' R'
UCLMCuencaOpen2020,2,A,0,2,R U' R' U' R U2 R2 U' R F' R,5, R' F U R U'
UralWinter2020,f,A,0,4,R' U' R U R U' R' U' R' U2 F,5, F' U R U2 R
OldeTownParker2020,1,B,0,3,U' R' U' F' R2 U' R' U' R' U2 F2,5, F R' U' R' F2
RenoWinter2020,f,A,0,2,R' F U' F' U2 R' U' F U' R U',5, U R' U2 F2 R2
AnnuntiaOpen2020,1,C,0,1,R' U2 R U2 F R U' R' U' R U,5, F' U' R' U R
GloriosoSanCarlos2020,1,A,1,2,U' R' U2 R2 F' U2 R2 U' F R U2,5, U2 F' U' F' R'
CultAWayCubeOpen2020,1,A,1,1,R' U' F R2 F R U R U2 R2 U2,5, F U2 R2 F' U'
PingtungCubingOpen2020,1,B,0,5,U R' U F U' R2 U' R2 U2 R' U',5, U2 R2 F2 R F'
DutchMasters2020,f,B,0,2,R' F' U2 R U2 R2 U2 F U2 R2 U2,5, F R' U2 F R
QuarkCubixChallenge2020,1,A,0,4,U' R F' U' F' R' U' R U' F' U2,5, U' F U F U2
UCSDWinter2020,1,E,0,3,R' F' U' F' U2 F R U R' F' R,5, R2 F2 R F2 R
JakartaOpen2020,1,D,0,1,R F' U2 R2 U2 F U2 R2 U' F' U',5, U F U' F2 R'
UBCOpen2020,d,C,0,5,F U R U R U' R2 U' F R U2,5, U' F U' R2 F2
PanamaKocka2019,f,B,0,4,R' F R U' R U2 R2 F R2 U2 R',5, R2 U' F U R2
AZCubingWinter2019,d,A,1,1,R' F R U R U' R2 F U2 R U2,5, F2 U' R U R
MontevideoPalace2019,1,B,0,1,F' U' R U' R U' R' U' R U2 R',5, R' U' R U2 F
LibertyScienceCenterOpen2019,1,F,1,1,R F' U' F' R' U2 R' U' R2 U' R2,5, F' R2 U' R F
SalvadorNxN2019,d,A,0,4,R U' R' U' R' U' F' U' R2 F' R2,5, R2 U2 R' F' R'
IndianapolisCubesWinter2019,f,A,0,5,U R' F' R U R' F R U R F',5, F' R' F2 R' U2
KrasnodarWinter2019,1,A,0,2,R' U2 R2 U2 R2 U' F U F U2 R,5, F2 U F U F
RijswijkOpen2019,1,A,0,3,U R U' F' R' U' R' F R U F,5, F' R F R' U'
NacionalesGuatemala2019,2,C,0,1,R2 U2 F R U' R U2 F' U2 R2 U',5, U' F2 R' F R'
XlingenOpen2019,f,A,0,2,R U2 R' U' R U' R' U' R' U2 R,5, U R' U R U
LafayetteFall2019,f,A,1,2,R F R U' R U' R' U' R U2 R2,5, U' R U F' R'
SmartcubeFestKyiv2019,1,B,1,2,R' U2 F' R U R' U' F U' R U',5, U2 R' F' U' R
BranchburgOpen2019,1,E,0,2,R' U2 R' U2 F' R2 U' R' U R' U',5, F' R' F2 U R
SeraingOpen2019,1,A,0,4,U R F R U' R U2 R2 F' R2 U2,5, R2 F2 R' U' F
MarikinaCityOpenII2019,2,B,0,3,U' R' F U R F R U' R' F U2,5, U' F U' R' F2
ParaguayNationals2019,f,A,0,4,R2 F R2 U2 R2 F U2 F U2 F U2,5, U2 F' R2 U2 F
WinnipegOpen2019,f,B,1,2,U2 R2 F U2 R U R' F U2 R U2,5, F2 U2 F' R' U2
NanningOpen2019,1,B,0,1,R U' F' R' U R' F R U R U2,5, U2 F2 R2 F' R'
SpanishChampionship2019,1,C,1,2,R U' F' R' U R' F R U R U',5, U F2 R2 F' R'
NordicChampionship2019,f,A,0,1,R' U' R U F U' F U2 F U2 F,5, R2 F U' R2 F
OxenteOpen2019,1,B,1,1,U R' F U' R U2 R U' F U' R,5, R' F R' U2 R'
OpendelMayo2019,1,B,0,4,U2 R U2 R2 U2 R2 U2 R2 U' R U',5, U R' U R' U2
HungarianOpen2019,1,C,1,1,R' U R U' R U' R' U2 R' U' R2,5, R' U' R U R'
RoadtoICBologna2019,f,A,1,1,U2 R' U' R2 F' R2 U' R U R U2,5, U' R U F U'
DamasaoCubo2019,f,B,0,1,U2 R' F' U' F' R2 U' R' U' R' U2,5, F' R2 U' F2 U2
EstonianOpen2019,2,B,0,4,R' U F U' F R2 U2 R2 F U' F,5, R U' R U2 F
EstonianOpen2019,1,B,1,2,R2 U' R U R' U' F U R U2 R',5, F2 U' F2 U2 R2
DreamOneCubeOpen2019,1,B,1,2,U' R' U2 R U R U' R2 F U2 R,5, R U2 F U' R'
DreamOneCubeOpen2019,1,B,0,5,R U' F' R2 U' R2 U' R' U' R' F',5, R' F R' U' R'
DanishOpen2019,1,B,1,2,U R' U2 F U2 F R2 U2 R2 F R,5, R F U2 R' U'
CityCentreSharjahOpen2019,1,D,0,3,U' R U2 R2 U' R U2 R' U' F U',5, U2 F2 R2 U' F'
SandnesOpen2019,2,A,0,4,R' F' U R U' R U' R' U' R U2,5, R2 U' R F R
LlanocentroOpen2019,1,A,1,2,R U2 R2 U2 F R2 U2 R2 U2 F U',5, U F' U2 F R'
RoadtoICMonterotondo2019,2,B,0,3,R' U2 F' R U' R' U' R' F U' F2,5, R' F2 U' R F2
CubinginCillChainnigh2019,1,D,1,1,R U R' U' F2 U2 F R U' R U2,5, F U2 R2 U' F2
ABHC2019,d,D,1,2,R' U R2 U2 R2 F U2 R2 U2 R' U2,5, U2 R F U' R
OsterhojOpen2019,f,A,0,4,R2 U' R2 F' R U R F' R' U2 R',5, F2 U' R2 F R2
CubeCampinKanazawa2019,1,A,0,2,R U' R2 F U' R U R F' U' R,5, U2 R' U2 F U2
SensOpen2019,1,B,0,1,R U2 F' U' F' U' R' U' R' F' R2,5, U' F2 R' U2 R'
PugetSoundSummer2019,f,A,0,5,R F' U' R' F R U' R' F' U' R2,5, R' F2 R F' U
DongguanSummer2019,1,A,0,1,U' R' F' R2 U2 R2 U2 F U R U,5, F2 U' F R2 F'
EgyptianChampionship2019,1,D,1,2,R' U2 F U' F R U R' U' F' U',5, F' U2 R' F2 R2
EgyptianChampionship2019,1,B,0,4,R U' F' U' F' R' U R F' R' U',5, F R F2 U2 R'
SuzhouOpen2019,f,A,0,4,U2 F R2 U' R' U' R' F' R2 U' R2,5, R U' R' F2 U2
ChinaChampionship2019,2,F,0,5,R' U' R' F R U R' F R U R,5, F2 R' F' U2 F'
RallyintheValley2019,1,B,1,1,R2 U' F' R' U2 R' F R U R U2,5, U2 F2 R F' R2
CuboUaiBHOpen2019,f,A,0,1,U2 R' U F U' F R U' R' U2 R,5, F R2 U' R2 F'
CuboUaiBHOpen2019,1,B,1,1,R U' R2 U2 R2 U' R2 U2 F U2 R2,5, U R' U2 R F
MeizhouOpen2019,1,A,1,1,U' R' F' R F' U2 F U' F R U,5, R' U F2 U' F
CCCQualificationVoronezh2019,1,A,0,5,F U R U' R' F R U R U' R',5, R' F' U' R F'
CelebesOpen2019,f,B,1,1,U' R U' R' U' R' U R U R' U',5, U R2 U R2 U
MaruCubeDay2019,1,D,0,3,R U' R2 U2 F R2 F' U2 R2 U2 F,5, F2 U2 F U' R'
mcubesOpen2019,1,B,0,3,U' R' U' R2 F' U' R2 F U2 R U2,5, F2 U2 F' U R'
mcubesOpen2019,1,A,0,1,R U' R' U' R' U R U R' U' R2,5, R2 U R2 U R2
AthensSNFestivalCubing2019,f,A,0,5,U' R' U' F' U' F R2 U2 R2 U2 R,5, R2 U2 F R' F'
GeorgiaGoobers2019,1,D,1,2,R U' R' U' F' U' R' U' R' F' R,5, R2 U' R' F2 R'
NacionalesMedellinExplora2019,f,A,1,1,U2 R' U2 F R U' R' U2 R U F,5, R F R' F2 U
CCCQualificationBarnaul2019,1,C,1,1,U2 R' F R U R F' U' R2 F' R2,5, U' F' U F U2
UzbekistanAllEvents2019,2,B,0,1,R U' R' U' R' F R U' R' U2 F2,5, U' R' F' U F'
KyrgyzstanOpen2019,1,A,1,1,U R' U' R U F' R U R' U' F,5, R U R F' U
UkrainianOpen2019,1,F,1,1,U F R U R U' F' R' U' R' U',5, R2 F' U F R2
BayAreaSpeedcubin172019,1,E,0,3,R' F U2 R U R' F' U2 R2 U' R',5, R U R F' R2
YakimaValleyCubingSpring2019,1,C,0,4,R' U2 F U2 R2 U2 F' U2 R' U R,5, R' U F2 U2 R2
AcadianaClassic2019,1,C,0,4,U' R U2 R2 U2 F R2 U2 R2 U F,5, F' U' F R' U
HangzhouOpen2019,1,B,0,4,R U' R' U' R U2 R' U R F U2,5, U2 F' U R' U2
UralSpring2019,f,A,0,4,U2 R' F' R F U' F U2 R U R',5, U' F U' F2 U2
KoalaficationMelbourne2019,1,A,0,4,R' U' R U R' F' R2 U' F' U' R',5, F' R' U2 R' U'
